-91.085,41.472
-95.639,43.09
-95.633,43.38
-95.166,40.74
-94.689,43.09
-96.207,42.753
-94.684,42.745
-93.631,41.628
-95.68,41.309
-92.547,41.698
-94.232,40.737
-95.093,42.382
-90.579,41.572
-95.318,41.682
-96.182,43.075
-93.529,42.024
-92.548,42.073
-94.692,40.732
-94.275,41.034
-91.949,40.74
-92.416,41.027
-93.56,41.373
-91.707,41.33
-93.329,40.731
-94.179,42.447
-93.725,43.364
-91.846,43.277
-96.233,42.438
-93.266,43.364
-93.75,42.73
-95.345,37.887
-95.283,38.215
-95.253,39.543
-98.569,37.231
-98.767,38.438
-94.787,37.856
-95.563,39.813
-96.926,37.752
-96.608,38.314
-96.254,37.121
-94.787,37.142
-101.72,39.762
-99.828,37.24
-97.147,39.357
-97.652,39.506
-95.729,38.236
-99.343,37.252
-96.944,37.236
-94.785,37.462
-100.43,39.777
-97.14,38.849
-95.118,39.794
-95.256,38.927
-99.323,37.906
-96.239,37.426
-99.317,38.903
-98.228,38.704
-100.85,38.003
-99.913,37.72
-95.273,38.58
-96.82,39.032
-100.48,38.991
-99.87,39.343
-101.32,37.566
-100.42,37.723
-101.78,38.468
-96.223,37.883
-101.78,38.045
-98.064,37.213
-97.409,38.043
-100.88,37.537
-99.853,38.079
-95.784,39.428
-95.391,39.234
-98.203,39.784
-94.754,38.932
-101.27,38.029
-98.122,37.578
-99.258,37.579
-95.259,37.216
-100.49,38.51
-94.98,39.227
-98.199,39.049
-94.805,38.224
-101.06,39.011
-96.148,38.428
-97.65,38.373
-97.086,38.339
-96.53,39.791
-100.39,37.257
-94.851,38.569
-98.2,39.43
-95.701,37.148
-96.64,38.703
-101.78,37.124
-95.988,39.799
-95.352,37.591
-99.89,38.526
-99.899,39.784
-95.727,38.64
-98.76,39.379
-97.675,39.127
-99.207,38.175
-99.348,39.77
-96.306,39.337
-98.732,37.648
-101.07,39.791
-98.018,38.005
-97.648,39.823
-98.217,38.349
-96.672,39.254
-99.334,39.358
-99.31,38.527
-98.773,38.909
-97.612,38.808
-100.92,38.483
-97.363,37.681
-100.88,37.119
-95.71,39.039
-100.45,39.357
-101.74,39.345
-98.795,39.763
-98.72,38.036
-101.75,37.562
-101.31,37.222
-97.433,37.265
-101.03,39.367
-99.846,38.937
-96.202,38.975
-101.76,38.9
-97.077,39.777
-101.36,38.498
-95.752,37.54
-95.737,37.886
-94.693,39.104
-85.281,37.103
-86.183,36.748
-84.951,38.013
-88.986,37.053
-85.933,36.984
-83.758,38.147
-83.702,36.691
-84.681,38.972
-84.226,38.219
-82.665,38.425
-84.842,37.625
-84.081,38.731
-83.346,37.525
-86.452,37.783
-85.672,38.005
-86.699,37.203
-87.889,37.152
-88.27,36.617
-84.433,39.037
-88.953,36.852
-85.123,38.668
-83.049,38.308
-84.933,37.321
-87.482,36.854
-84.169,37.979
-83.74,37.181
-85.135,36.719
-88.081,37.329
-85.407,36.78
-87.105,37.751
-86.249,37.236
-83.098,38.12
-83.971,37.694
-84.495,38.03
-83.701,38.378
-82.749,37.572
-84.868,38.204
-89.065,36.54
-84.874,38.75
-84.55,37.644
-84.602,38.658
-88.647,36.732
-86.339,37.468
-85.536,37.264
-82.858,38.567
-86.805,37.869
-85.915,37.739
-83.2,36.865
-84.321,38.415
-85.88,37.28
-87.568,37.803
-85.165,38.443
-88.953,36.67
-87.544,37.304
-83.992,37.414
-85.704,38.209
-84.587,37.879
-82.797,37.834
-84.539,39.027
-82.957,37.348
-83.906,36.895
-85.694,37.528
-84.084,37.107
-82.705,38.076
-83.697,37.591
-83.37,37.11
-82.815,37.138
-83.34,38.545
-84.678,37.461
-88.329,37.155
-86.873,36.864
-88.075,37.049
-88.651,37.06
-84.473,36.735
-87.236,37.502
-84.272,37.7
-83.061,37.714
-85.27,37.554
-88.322,36.902
-82.516,37.836
-83.798,38.613
-86.13,37.949
-83.597,37.957
-84.849,37.783
-85.633,36.983
-85.713,36.714
-83.892,38.026
-83.261,37.915
-87.145,37.236
-85.465,37.808
-84.014,38.318
-86.879,37.457
-85.448,38.382
-84.809,38.507
-83.697,37.414
-84.352,38.697
-83.205,37.248
-82.411,37.448
-83.854,37.841
-84.6,37.095
-84.051,38.509
-84.331,37.374
-83.434,38.187
-85.054,37.003
-84.57,38.248
-85.213,38.218
-86.581,36.726
-85.337,38.036
-85.348,37.357
-87.175,36.817
-87.864,36.846
-85.354,38.614
-87.931,37.646
-86.425,36.987
-85.19,37.732
-84.835,36.82
-87.687,37.49
-84.127,36.791
